#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
1151,omnichannel experience,65,65,,150,https://monetate.com/blog/the-essentials-of-a-true-omnichannel-customer-experience/,51,0,20,12/28/2019 11:09,,"People also ask, Sitelinks, Image pack, Adwords bottom",monetate.com
1152,monetate vs optimizely,57,57,,30,https://monetate.com/personalization-engine/testing-and-optimization/,0,0,,12/28/2019 7:26,,"Adwords top, Sitelinks, Video, Image pack, Adwords bottom",monetate.com
1153,top 500 internet retailer,61,61,,70,https://monetate.com/blog/news/monetate-leads-internet-retailers-top-500-guide-in-personalization-and-testing/,5,0,9,1/19/2020 9:26,,"People also ask, Sitelinks",monetate.com
1154,in app purchase conversion rate,54,53,12/6/2019 22:25,10,https://monetate.com/glossary/conversion-rate/,7,0,,1/6/2020 7:03,,"Featured snippet, Thumbnail, People also ask, Video",monetate.com
1155,loyalty points eq2,53,53,,10,https://monetate.com/blog/ecommerce-customer-loyalty-stats-benchmarks/,0,0,,1/11/2020 6:31,,"Video, Image pack",monetate.com
1156,personalozation,65,72,12/10/2019 20:28,150,https://monetate.com/personalization-engine/1-to-1-personalization/,49,0,2.5,1/10/2020 17:19,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask",monetate.com
1157,what are your rates,58,97,11/28/2019 9:01,30,https://monetate.com/glossary/add-to-cart-rate/,1,0,,12/26/2019 1:52,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1158,l oreal paris website,56,56,,20,https://monetate.com/blog/lessons-customer-data-capture-beauty-industry/,77,0,0.15,12/29/2019 18:05,,"Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
1159,engine insights,60,70,12/10/2019 23:26,50,https://monetate.com/personalization-engine/audience-insights/,12,0,,1/10/2020 15:43,,"Sitelinks, Top stories, Thumbnail, Image pack, Video",monetate.com
1160,what are the b,61,51,11/29/2019 16:15,60,https://monetate.com/glossary/ab-testing/,59,0,,12/27/2019 20:27,,"People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1161,ecommerce momentum,66,66,,200,https://monetate.com/blog/monetate-named-a-2011-ecommerce-rising-star-by-etail/,0,0,18,1/9/2020 16:09,,"Sitelinks, Image pack",monetate.com
1162,karmaloop rep code,62,60,11/26/2019 13:41,80,https://monetate.com/blog/using-social-commerce-to-drive-influence-sales/,12,0,0.3,12/23/2019 9:30,,"Adwords top, Sitelinks, Video, Image pack",monetate.com
1163,definition of omnichannel,60,60,,50,https://monetate.com/glossary/omnichannel-personalization/,58,0,9,1/3/2020 7:01,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1164,forrester webinars,60,60,,50,https://monetate.com/blog/resource_type/webinar/,0,0,,1/10/2020 8:40,,"Top stories, Thumbnail",monetate.com
1165,zevzilla,56,42,12/4/2019 9:09,20,https://monetate.com/blog/revzilla-uses-video-to-optimize-ecommerce-shopping/,15,0,0.04,1/4/2020 8:08,,"Adwords top, Sitelinks, Tweet box, People also ask, Top stories, Thumbnail, Image pack, Video",monetate.com
1166,blank face free download,56,46,11/28/2019 13:22,20,https://monetate.com/blog/stop-the-website-optimization-blank-face-effect/,0,0,,12/26/2019 8:58,,"Image pack, Top stories, Thumbnail",monetate.com
1167,hyper engines,56,68,11/29/2019 22:42,20,https://monetate.com/personalization-engine/1-to-1-personalization/,2,0,,12/28/2019 22:19,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1168,cornell hospitality research summit,45,45,,20,https://monetate.com/blog/cornell-hospitality-research-summit-insight-engagement-and-service/,0,0,,12/31/2019 18:22,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, Video, Image pack",monetate.com
1169,marketing technology awards,57,57,,20,https://monetate.com/blog/news/the-marketing-technology-awards-2019-and-the-winners-were/,15,0,,1/11/2020 20:33,,"Featured snippet, Thumbnail, Image pack",monetate.com
1170,meaning of omnichannel,56,102,11/29/2019 3:58,20,https://monetate.com/glossary/omnichannel-personalization/,47,0,10,12/27/2019 22:29,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1171,target purchase history,63,61,12/14/2019 11:16,90,https://monetate.com/glossary/behavioral-targeting/,9,0,,1/14/2020 9:09,,"Featured snippet, Thumbnail, People also ask",monetate.com
1172,three year engagement,56,58,12/4/2019 3:28,20,https://monetate.com/blog/an-open-letter-to-retargeting-ads-leave-me-and-my-three-year-engagement-alone/,0,0,,1/4/2020 1:20,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1173,resource report,58,98,11/29/2019 9:03,30,https://monetate.com/resources/,0,0,,12/27/2019 13:13,,Knowledge panel,monetate.com
1174,product personalization software,56,65,12/21/2019 21:53,20,https://monetate.com/personalization-engine/1-to-1-personalization/,14,0,10,1/21/2020 10:38,,"Sitelinks, People also ask, Video",monetate.com
1175,whats ecommerce,62,82,11/25/2019 9:51,200,https://monetate.com/glossary/ecommerce-personalization/,58,0,16,12/22/2019 23:08,,"Adwords top, Sitelinks, Knowledge card, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1176,can i use cartwheel on target com,65,66,12/6/2019 4:34,150,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,26,0,,1/5/2020 16:00,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1177,what does personalised mean,57,57,,20,https://monetate.com/glossary/ecommerce-personalization/,2,0,,1/3/2020 18:40,,"Knowledge card, People also ask",monetate.com
1178,personalization stores online,55,55,,10,https://monetate.com/glossary/ecommerce-personalization/,83,0,0.3,1/3/2020 5:48,,"Featured snippet, Sitelinks, People also ask",monetate.com
1179,ecommerce conversion rates,63,81,12/21/2019 13:13,80,https://monetate.com/glossary/conversion-rate/,66,0,,1/21/2020 9:42,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",monetate.com
1180,mvt testing tool,61,57,12/19/2019 2:07,50,https://monetate.com/personalization-engine/testing-and-optimization/,16,0,9,1/19/2020 7:52,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",monetate.com
1181,black monday 2011,57,54,12/8/2019 21:34,20,https://monetate.com/blog/infographic-black-friday-cyber-monday-go-mobile/,17,0,,1/8/2020 17:45,,"People also ask, Sitelinks, Top stories, Thumbnail, Video",monetate.com
1182,moneta definition,57,65,12/12/2019 10:53,20,https://monetate.com/glossary/ecommerce-personalization/,1,0,,1/12/2020 8:45,,"Featured snippet, Thumbnail, Sitelinks",monetate.com
1183,abandonment statistics,56,63,12/5/2019 9:52,20,https://monetate.com/glossary/abandonment-rate/,70,0,,1/5/2020 11:24,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",monetate.com
1184,ab testing,72,69,1/19/2020 16:21,12000,https://monetate.com/glossary/ab-testing/,80,0,10,1/22/2020 14:15,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1185,ecom definition,58,58,,20,https://monetate.com/glossary/ecommerce-personalization/,36,0,,12/25/2019 8:50,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories, Image pack",monetate.com
1186,case of the missing button,59,61,12/21/2019 13:03,30,https://monetate.com/blog/website-testing-wins-fixing-a-missing-button/,0,0,,1/21/2020 15:09,,"Sitelinks, Top stories, Thumbnail, Video",monetate.com
1187,skydiving cats,66,68,12/6/2019 7:32,150,https://monetate.com/blog/how-can-skydiving-cats-create-the-ultimate-customer-experience/,1,0,,1/5/2020 14:19,,"Video, People also ask, Thumbnail, Knowledge panel",monetate.com
1188,purchase based targeting,58,76,12/5/2019 8:42,20,https://monetate.com/glossary/behavioral-targeting/,0,0,1.8,1/4/2020 17:12,,Featured snippet,monetate.com
1189,personalize it stores,59,59,,30,https://monetate.com/glossary/ecommerce-personalization/,77,0,1.3,1/12/2020 8:52,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Top stories, Image pack",monetate.com
1190,movers guide usps,95,84,1/9/2020 1:51,1200,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,65,0,14,1/17/2020 15:05,,"Adwords top, Sitelinks, People also ask",monetate.com
1191,stephen collins 2015,66,96,12/4/2019 2:25,150,https://monetate.com/about/leadership/,7,0,,1/3/2020 22:15,,"People also ask, Image pack, Top stories, Thumbnail",monetate.com
1192,what is social commerce,66,72,12/1/2019 5:30,300,https://monetate.com/blog/why-social-commerce-is-about-more-than-direct-sales/,28,0,2.5,12/30/2019 8:38,,"People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1193,whats cartwheel at target,58,97,12/5/2019 12:16,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,34,0,,1/5/2020 10:39,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1194,sheplers store near me,64,64,,90,https://monetate.com/blog/3-ways-to-support-omnichannel-commerce/,7,0,1,12/26/2019 11:35,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
1195,a/b experiments,63,63,,70,https://monetate.com/glossary/ab-testing/,79,0,,1/5/2020 8:44,,"Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Image pack",monetate.com
1196,kelly cook dsw,55,68,12/11/2019 21:26,10,https://monetate.com/blog/tales-from-etail-boston/,0,0,,1/10/2020 21:03,,"Top stories, Thumbnail, Image pack",monetate.com
1197,be engine,55,58,12/2/2019 17:38,10,https://monetate.com/personalization-engine/1-to-1-personalization/,8,0,,1/1/2020 6:11,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1198,revzilla anthony bucci,56,52,12/8/2019 7:07,10,https://monetate.com/blog/david-brussin-finalist-for-ernst-young-entrepreneur-of-the-year-award/,4,0,,1/8/2020 15:44,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",monetate.com
1199,insights testing,65,65,,100,https://monetate.com/personalization-engine/audience-insights/,17,0,,12/27/2019 2:22,,"Sitelinks, People also ask, Image pack",monetate.com
1200,personalization email,70,92,12/3/2019 13:08,300,https://monetate.com/glossary/open-time-email-personalization/,51,0,9,1/2/2020 20:24,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",monetate.com
1201,funny insurance ads,60,56,12/15/2019 3:36,30,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,4,0,,1/14/2020 23:50,,Video,monetate.com
1202,www target cartwheel,66,47,11/30/2019 12:07,100,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,62,0,0.9,12/29/2019 0:52,,"People also ask, Top stories, Thumbnail, Video",monetate.com
1203,revzia,58,50,12/22/2019 19:47,20,https://monetate.com/blog/revzilla-uses-video-to-optimize-ecommerce-shopping/,18,0,0.02,1/22/2020 17:47,,"Adwords top, Sitelinks, Top stories, Thumbnail, Video",monetate.com
1204,calculating conversion rate,63,64,11/28/2019 17:19,250,https://monetate.com/glossary/conversion-rate/,22,0,,12/26/2019 11:51,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1205,retail apps 2015,58,81,12/20/2019 22:41,20,https://monetate.com/blog/the-future-of-mobile-retailing/,6,0,7,1/20/2020 23:10,,,monetate.com
1206,retail personalization,61,40,12/23/2019 8:29,40,https://monetate.com/blog/the-ultimate-guide-to-retail-personalization/,13,0,5,1/23/2020 3:00,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Video, Knowledge panel",monetate.com
1207,segmetation,59,94,11/27/2019 19:13,20,https://monetate.com/glossary/segmentation/,27,0,,12/24/2019 21:50,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
1208,product engine,58,58,,20,https://monetate.com/blog/how-a-product-recommendations-engine-improves-customer-experience/,2,0,,12/24/2019 23:31,,"Image pack, Top stories, Thumbnail",monetate.com
1209,brand engine,60,49,11/30/2019 11:32,30,https://monetate.com/blog/how-a-product-recommendations-engine-improves-customer-experience/,19,0,10,12/28/2019 12:36,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1210,craftsman cyber monday deals,61,61,,40,https://monetate.com/blog/cyber-monday-landing-pages-are-big-brands-giving-or-receiving/,16,0,,1/4/2020 7:40,,"Video, Image pack",monetate.com
1211,what is omni channel,74,86,1/11/2020 1:06,1000,https://monetate.com/glossary/omnichannel-personalization/,58,0,17,1/20/2020 18:53,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
1212,advertising segments,60,59,11/27/2019 21:24,30,https://monetate.com/glossary/segmentation/,10,0,,12/24/2019 17:35,,"People also ask, Image pack",monetate.com
1213,cartwheel discount online,57,48,12/5/2019 2:27,10,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,20,0,,1/4/2020 13:20,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1214,things that are contagious,61,79,11/28/2019 15:14,40,https://monetate.com/blog/contagious-how-do-things-go-viral/,2,0,,12/26/2019 15:21,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
1215,black friday on thanksgiving 2016,60,57,12/1/2019 21:10,30,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,10,0,,12/30/2019 0:20,,"Top stories, Thumbnail",monetate.com
1216,journeys clarks,70,68,12/13/2019 18:56,250,https://monetate.com/blog/news/contentsquare-and-monetate-bridge-customer-experience-gap-between-brands-and-people/,1,0,0.5,1/13/2020 9:57,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Image pack",monetate.com
1217,jack wills online,56,65,11/28/2019 23:03,10,https://monetate.com/blog/news/jack-wills-drives-conversion-rate-improvements-for-new-and-returning-customers-with-the-monetate-personalisation-platform/,7,0,0.02,12/25/2019 16:03,,"Sitelinks, People also ask",monetate.com
1218,shopping cart abandon,70,60,12/8/2019 12:24,250,https://monetate.com/blog/infographic-shopping-cart-abandonment-and-tips-to-avoid-it/,55,0,7,1/8/2020 11:17,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",monetate.com
1219,target cartwheel online,71,77,12/5/2019 20:11,350,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,19,0,3,1/5/2020 4:03,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1220,thanksgiving 2016 uk,65,65,,80,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,24,0,,12/29/2019 5:26,,"People also ask, Image pack, Video",monetate.com
1221,20jeans com,58,58,,20,https://monetate.com/blog/the-anatomy-of-an-online-purchase/,1,0,1.2,1/20/2020 2:19,,"Adwords top, Sitelinks, Video",monetate.com
1222,pennapps schedule,60,43,12/19/2019 19:30,30,https://www.monetate.com/blog/engineers-start-your-apps-penn-apps-competition,3,0,,1/19/2020 7:39,,"Sitelinks, People also ask, Video",monetate.com
1223,google analytics advanced segments,66,73,12/5/2019 8:27,100,https://monetate.com/blog/getting-smarter-at-ecommerce-with-google-analytics-advanced-segments/,33,0,,1/4/2020 22:31,,"Featured snippet, Thumbnail, Top stories, Sitelinks, People also ask",monetate.com
1224,product agnostic,66,64,11/26/2019 23:03,100,https://monetate.com/personalization-engine/data-integrations-and-apis/,0,0,,12/23/2019 10:21,,"People also ask, Video, Image pack",monetate.com
1225,omni channel marketing examples,65,80,12/17/2019 2:55,80,https://monetate.com/glossary/omnichannel-personalization/,31,0,13,1/17/2020 1:19,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom",monetate.com
1226,david's bridal sweepstakes,67,67,,100,https://www.monetate.com/blog/email-acquisition-use-contests-and-sweepstakes-wisely,0,0,1.5,1/20/2020 15:08,,"Adwords top, Sitelinks, Top stories, Thumbnail, Video",monetate.com
1227,product recommendation,69,55,12/3/2019 17:04,200,https://monetate.com/personalization-engine/recommendations/,5,0,11,1/2/2020 18:02,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Adwords bottom",monetate.com
1228,new customer directv,65,76,11/28/2019 16:09,80,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,54,0,3.5,12/26/2019 13:19,,"Adwords top, Sitelinks, People also ask, Video, Image pack",monetate.com
1229,golfsmith reading hours,57,57,,10,https://monetate.com/blog/when-is-the-best-date-and-time-to-send-email/,0,0,4.5,1/2/2020 10:29,,"People also ask, Image pack, Video",monetate.com
1230,internal search,49,40,12/12/2019 4:15,150,https://monetate.com/blog/3-ways-to-use-internal-site-search-to-make-your-website-better/,9,0,,1/12/2020 3:47,Image pack,"Adwords top, Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
1231,the finer detail,65,52,12/7/2019 2:39,70,https://monetate.com/blog/website-testing-wins-dont-forget-the-finer-details/,6,0,,1/6/2020 14:06,,"Sitelinks, Top stories, Thumbnail, Video",monetate.com
1232,bazaarvoice ceo,59,69,12/1/2019 7:34,20,https://monetate.com/about/leadership/,2,0,,12/31/2019 5:54,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, People also ask, Video, Image pack",monetate.com
1233,charm testing,63,70,12/20/2019 21:26,50,https://monetate.com/blog/website-testing-wins-the-second-times-a-charm-for-conversion/,0,0,,1/20/2020 10:04,,"Sitelinks, Top stories, Thumbnail",monetate.com
1234,what makes a good trigger,58,80,12/9/2019 1:49,20,https://monetate.com/blog/the-landing-problem-how-product-detail-pages-trigger-revenue-loss/,1,0,,1/8/2020 22:44,,"Featured snippet, Top stories, Thumbnail, People also ask",monetate.com
1235,sister travel,69,69,,350,https://monetate.com/blog/the-empowered-traveler-and-my-sister-in-law-rules/,1,0,,12/27/2019 16:24,,"Top stories, Thumbnail, Image pack",monetate.com
1236,newegg nyc,58,58,,20,https://monetate.com/about/,0,0,,1/9/2020 12:01,,"Image pack, Video",monetate.com
1237,nrf message board,66,43,12/14/2019 10:31,90,https://monetate.com/blog/new-rules-from-nrf-2012-part-2-first-look-track-recap/,0,0,,1/14/2020 6:09,,"Image pack, Video",monetate.com
1238,new movers database,57,68,12/14/2019 22:32,10,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,3,0,7,1/14/2020 6:00,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Image pack, Adwords bottom",monetate.com
1239,in class support,63,63,,40,https://monetate.com/blog/news/monetate-provides-marketers-with-first-class-support-for-react/,0,0,,12/26/2019 23:52,,"People also ask, Knowledge panel",monetate.com
1240,target com cartwheel app,62,58,12/1/2019 4:26,40,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,64,0,1.2,12/30/2019 23:36,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1241,bots contribute to the convenience of online shopping because they,67,75,12/9/2019 2:33,100,https://monetate.com/blog/what-retailers-need-to-know-about-facebook-bots/,0,0,,1/9/2020 9:52,,,monetate.com
1242,web optimization software,61,84,12/5/2019 18:48,30,https://monetate.com/,3,0,,1/4/2020 12:28,,"Adwords top, Sitelinks, People also ask",monetate.com
1243,personalzation,63,63,,150,https://get.monetate.com/2019-personalization-dev-study/,48,0,1.4,12/30/2019 10:12,,"Adwords top, Sitelinks, People also ask, Shopping results, Thumbnail, Image pack",monetate.com
1244,think with google travel,61,59,12/4/2019 23:57,30,https://monetate.com/blog/revamping-your-travel-personalization-strategy-for-the-new-year/,42,0,0.9,1/4/2020 13:13,,"Top stories, Thumbnail, Image pack",monetate.com
1245,appnexus press release,58,75,12/3/2019 16:55,10,https://monetate.com/blog/news/movers-shakers-new-hires-at-kobie-appnexus-rewards-network/,12,0,,1/2/2020 1:37,,"Adwords bottom, Sitelinks",monetate.com
1246,can you use your target cartwheel online,58,58,,10,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,26,0,,12/29/2019 1:59,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1247,sharp testing,60,60,,20,https://monetate.com/blog/website-testing-wins-slice-through-the-competition-with-a-sharp-offer/,10,0,,1/9/2020 19:05,,"Sitelinks, Top stories, Thumbnail, People also ask",monetate.com
1248,directv moving fees,63,87,12/19/2019 7:35,40,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,8,0,7,1/19/2020 0:50,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Video",monetate.com
1249,what is informative advertising,63,22,12/4/2019 14:35,40,https://monetate.com/blog/informative-or-persuasive-whats-the-best-advertising-message-for-facebook/,2,0,,1/3/2020 10:30,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1250,platform pr,67,87,11/28/2019 9:52,90,https://monetate.com/,0,0,2.5,12/25/2019 16:33,,Image pack,monetate.com
1251,usps time conversion,68,71,12/15/2019 11:35,100,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,6,0,,1/15/2020 2:01,,"People also ask, Image pack, Video",monetate.com
1252,gartner hq,66,84,12/1/2019 15:32,70,https://monetate.com/,10,0,,12/30/2019 21:16,,"Image pack, Sitelinks, People also ask, Video",monetate.com
1253,actor from farmers insurance commercial,62,55,11/29/2019 5:39,30,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,7,0,,12/27/2019 18:50,,"Image pack, People also ask, Sitelinks, Video",monetate.com
1254,roadblocks to success,63,65,12/2/2019 1:15,40,https://monetate.com/blog/roadblocks-to-personalization-success/,0,0,0.01,12/31/2019 13:22,,"Featured snippet, Top stories, Thumbnail, Image pack",monetate.com
1255,apple segmentation,65,71,11/27/2019 17:45,60,https://monetate.com/glossary/segmentation/,8,0,9,12/25/2019 10:28,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
1256,paradigm talks,67,67,,90,https://monetate.com/blog/integrated-customer-experience-qa-tim-ash-talks-about-the-paradigm-shift/,0,0,,1/11/2020 4:12,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1257,customer profile management,69,69,,150,https://monetate.com/personalization-engine/customer-data-management/,2,0,,1/17/2020 9:39,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom",monetate.com
1258,e commerce faq examples,59,56,12/6/2019 14:49,10,https://monetate.com/blog/12-answers-to-hard-questions-about-personalization/,10,0,,1/5/2020 17:33,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
1259,farmers insurance group logo,58,58,,10,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,38,0,,1/5/2020 9:22,,"Image pack, Sitelinks, People also ask",monetate.com
1260,omnichannel model,61,61,,20,https://monetate.com/glossary/omnichannel-personalization/,56,0,13,1/22/2020 4:57,,"People also ask, Sitelinks, Knowledge panel",monetate.com
1261,how to get cartwheel deals online,60,53,12/8/2019 0:22,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,19,0,,1/8/2020 1:38,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1262,convert six days,69,69,,150,https://monetate.com/blog/2020-ecommerce-stats/,1,0,,1/4/2020 3:41,,"People also ask, Top stories, Thumbnail",monetate.com
1263,dinamic test,75,79,12/14/2019 4:55,500,https://monetate.com/blog/introducing-dynamic-testing-revolutionary-way-test-ecommerce-experiences/,5,0,4.5,1/14/2020 6:25,,"Featured snippet, Thumbnail, People also ask, Top stories, Sitelinks",monetate.com
1264,j crew press release,65,65,,50,https://monetate.com/about/,4,0,,12/29/2019 3:24,,,monetate.com
1265,omnichannel definition,74,74,,1000,https://monetate.com/blog/the-essentials-of-a-true-omnichannel-customer-experience/,46,0,20,1/14/2020 22:09,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1266,david brussin,49,38,12/9/2019 18:06,10,https://monetate.com/about/leadership/,0,0,,1/9/2020 11:32,Image pack,"Top stories, Thumbnail, Image pack, Video",monetate.com
1267,bazaarvoice news,64,64,,40,https://monetate.com/blog/news/monetate-and-bazaarvoice-inc-partner-to-transform-holiday-shoppers-into-long-term-customers/,3,0,0.1,12/23/2019 2:56,,"Adwords top, Sitelinks, Image pack",monetate.com
1268,add te,60,47,12/1/2019 21:55,20,https://monetate.com/glossary/add-to-cart-rate/,3,0,,12/30/2019 0:59,,"Top stories, Thumbnail",monetate.com
1269,jobs view,64,64,,40,https://monetate.com/about/careers/,55,0,,1/12/2020 10:13,,"People also ask, Top stories, Thumbnail",monetate.com
1270,aspen square management careers,61,61,,20,https://monetate.com/about/leadership/,0,0,,1/17/2020 9:05,,"Featured snippet, Thumbnail",monetate.com
1271,audience insights google analytics,59,61,12/6/2019 5:00,10,https://monetate.com/personalization-engine/audience-insights/,25,0,,1/6/2020 0:52,,"Sitelinks, People also ask",monetate.com
1272,modcloth iphone case,59,59,,10,https://monetate.com/blog/this-week-today-aug-14/,0,0,1.6,1/3/2020 11:49,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Image pack",monetate.com
1273,conversion rates retail,63,63,,30,https://monetate.com/glossary/conversion-rate/,6,0,,1/3/2020 10:39,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1274,personalisation vs personalization,65,74,12/18/2019 18:21,50,https://monetate.com/blog/how-to-use-content-personalization-to-win-customers/,6,0,3,1/17/2020 17:20,,"Featured snippet, Thumbnail, People also ask",monetate.com
1275,ab mobile apps,63,51,12/4/2019 9:25,30,https://monetate.com/blog/news/monetate-launches-groundbreaking-solution-for-mobile-app-personalization-and-ab-testing/,4,0,,1/4/2020 5:24,,"Featured snippet, Thumbnail, Top stories",monetate.com
1276,constellation marketing,62,74,12/11/2019 19:22,20,https://monetate.com/blog/constellation-research-declares-ai-driven-personalization-the-answer/,3,0,,1/11/2020 3:09,,"Sitelinks, Image pack",monetate.com
1277,cyberconversion,63,63,,30,https://monetate.com/blog/news/personalization-drives-5x-conversion-rates-during-holiday-season/,0,0,,1/13/2020 18:05,,"Image pack, Top stories, Thumbnail, People also ask",monetate.com
1278,mobile game idea,71,91,12/2/2019 22:47,150,https://monetate.com/blog/mobile-app-idea-2-make-it-a-game/,0,0,,1/1/2020 9:05,,"Top stories, Thumbnail, People also ask, Image pack",monetate.com
1279,kevin ertell,62,97,11/27/2019 14:53,20,https://monetate.com/blog/5-ways-to-take-merchandising-to-the-next-level/,0,0,,12/25/2019 9:41,,"Image pack, Top stories, Thumbnail, Adwords bottom, Sitelinks",monetate.com
1280,segmentation is,64,66,12/17/2019 5:54,40,https://monetate.com/glossary/segmentation/,31,0,,1/17/2020 14:05,,"Adwords top, Sitelinks, People also ask",monetate.com
1281,newegg acquisition,63,86,12/4/2019 9:58,30,https://monetate.com/blog/news/kibo-monetate-acquisition/,8,0,,1/3/2020 22:23,,"Sitelinks, People also ask, Image pack",monetate.com
1282,directv providers,68,68,,80,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,60,0,4.5,12/29/2019 20:54,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1283,mvt definition,66,58,12/15/2019 23:06,50,https://monetate.com/glossary/multivariate-testing/,4,0,,1/15/2020 11:48,,"People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1284,what is cart abandonment,61,36,12/12/2019 21:41,20,https://monetate.com/glossary/abandonment-rate/,50,0,,1/11/2020 22:28,,People also ask,monetate.com
1285,third engine,60,49,12/3/2019 17:48,10,https://monetate.com/personalization-engine/1-to-1-personalization/,0,0,,1/2/2020 23:34,,"Top stories, Thumbnail, Sitelinks, Image pack, Video",monetate.com
1286,retailonlineintegration,67,67,,70,https://monetate.com/blog/using-weather-based-targeting-to-drive-increased-sales/,0,0,,12/25/2019 8:29,,"Sitelinks, Image pack",monetate.com
