,Keyword,Position,Volume,Difficulty,Page URL inside,SERP Features,Website,Coefficient
34521,free printable sign maker,20,150,39,,"Sitelinks, Image pack",visme.co,3.8461538461538463
34546,quote makers,8,100,38,Image pack,"Sitelinks, Image pack, Top stories, Thumbnail, People also ask",visme.co,2.6315789473684212
34579,facebook header maker,21,150,35,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,4.285714285714286
34582,free youtube profile picture maker,19,100,32,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom",visme.co,3.125
34584,birthday invite maker,19,100,33,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Shopping results, Knowledge panel",visme.co,3.0303030303030303
34610,planner maker,15,350,29,Image pack,"Sitelinks, People also ask, Image pack, Top stories, Thumbnail",visme.co,12.068965517241379
34615,quote wallpaper maker,10,150,34,Image pack,"Sitelinks, Image pack, People also ask, Video",visme.co,4.411764705882353
34634,quote maker app,20,250,9,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",visme.co,27.77777777777778
34645,youtube channel icon maker free,23,150,32,,"Sitelinks, Top stories, Thumbnail, People also ask",visme.co,4.6875
34646,best youtube thumbnail maker,18,150,37,,"Adwords top, Featured snippet, Thumbnail, Top stories, People also ask, Video, Image pack",visme.co,4.054054054054054
34648,banner maker app,23,450,39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",visme.co,11.538461538461538
34667,quote poster maker,11,150,20,Image pack,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail, Video",visme.co,7.5
34669,world engine map maker,22,250,10,,"Top stories, Thumbnail, Image pack, Video",visme.co,25.0
34677,photo background maker,19,100,33,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",visme.co,3.0303030303030303
34690,picture schedule maker,19,100,17,,"Adwords top, Sitelinks, Image pack, People also ask",visme.co,5.882352941176471
34697,wallpaper makers free,9,100,14,Image pack,"Adwords top, Sitelinks, Image pack, Top stories, Thumbnail, People also ask, Adwords bottom",visme.co,7.142857142857143
34703,3d pie chart maker,10,150,28,Image pack,"Top stories, Thumbnail, Sitelinks, Image pack, People also ask, Adwords bottom",visme.co,5.357142857142857
34704,minecraft channel art maker,22,200,33,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack, Video",visme.co,6.0606060606060606
34712,100 photos collage maker,24,300,34,,"Top stories, Thumbnail, People also ask, Image pack, Adwords bottom, Sitelinks",visme.co,8.823529411764707
34714,free printable invite maker,13,250,35,Image pack,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail",visme.co,7.142857142857143
34718,youtube picture maker,26,450,31,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Image pack",visme.co,14.516129032258064
34724,week calendar maker,11,150,36,Image pack,"Sitelinks, Image pack, People also ask",visme.co,4.166666666666667
34748,collegeschedulemaker,10,1200,28,,"Top stories, Thumbnail, People also ask, Video",visme.co,42.857142857142854
34750,youtube profile pic maker,24,200,26,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",visme.co,7.6923076923076925
34808,pamphlet maker online,20,100,20,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Shopping results",visme.co,5.0
34829,free poster maker software,26,350,37,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories, Image pack",visme.co,9.45945945945946
34842,professional certificate maker,15,300,15,Image pack,"People also ask, Top stories, Thumbnail, Image pack, Shopping results",visme.co,20.0
34850,economics graph maker,28,350,1,,"Sitelinks, Top stories, Thumbnail, Image pack",visme.co,350.0
34855,economic graph maker,26,200,4,,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,50.0
34868,tab maker online,23,200,22,,"Sitelinks, Video",visme.co,9.090909090909092
34869,free diploma maker,22,150,19,,"Sitelinks, People also ask, Image pack, Top stories, Thumbnail",visme.co,7.894736842105263
34889,band poster maker,22,150,6,,"Adwords top, Sitelinks, Video, Image pack",visme.co,25.0
34911,weekly calendar maker,17,250,36,Image pack,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail, Video",visme.co,6.944444444444445
34941,lines maker,17,400,3,Image pack,Image pack,visme.co,133.33333333333334
34967,best business card maker,24,300,39,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Adwords bottom",visme.co,7.6923076923076925
34982,invitation maker software,25,250,33,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Top stories, Video, Adwords bottom, Knowledge panel",visme.co,7.575757575757576
35043,quote image maker,15,150,38,Image pack,"Sitelinks, People also ask, Image pack",visme.co,3.9473684210526314
35059,wallpapers maker free,12,100,14,Image pack,"Image pack, Top stories, Thumbnail",visme.co,7.142857142857143
35065,wallpaper makers online,14,150,24,Image pack,"Adwords top, Sitelinks, People also ask, Image pack, Adwords bottom",visme.co,6.25
35069,personal schedule maker,12,100,31,Image pack,"Sitelinks, People also ask, Image pack",visme.co,3.225806451612903
35078,discord server picture maker,28,250,31,,"Sitelinks, People also ask, Video, Image pack",visme.co,8.064516129032258
35090,syntax tree maker,22,100,13,,"People also ask, Top stories, Thumbnail",visme.co,7.6923076923076925
35101,band flyer maker,23,100,5,,"Adwords top, Sitelinks, People also ask, Video",visme.co,20.0
35109,day schedule maker,15,200,39,Image pack,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail",visme.co,5.128205128205129
35144,quotation maker online,23,100,8,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack, People also ask",visme.co,12.5
35160,free card maker online,23,100,40,,"Shopping results, Thumbnail, Sitelinks, People also ask",visme.co,2.5
35164,thumbnail maker app,22,250,12,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,20.833333333333332
35170,free ad maker,25,1100,28,,"Adwords top, Sitelinks, People also ask, Adwords bottom",visme.co,39.285714285714285
35180,time schedule maker,19,400,22,Image pack,"Adwords top, Sitelinks, Image pack, Top stories, Thumbnail, People also ask",visme.co,18.181818181818183
35215,conceptual map maker,13,100,21,Image pack,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail",visme.co,4.761904761904762
35232,thank you card maker,24,150,12,,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail, Shopping results",visme.co,12.5
35236,pie chart maker google docs,27,200,8,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",visme.co,25.0
35239,class calendar maker,14,150,16,Image pack,"Adwords top, Sitelinks, Image pack",visme.co,9.375
35242,best quote maker app,26,200,5,,"Adwords top, Featured snippet, Thumbnail, People also ask, Video",visme.co,40.0
35243,pyramid chart maker,27,150,4,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",visme.co,37.5
35291,timeline maker online,30,450,31,Image pack,"Sitelinks, People also ask, Image pack",visme.co,14.516129032258064
35292,music chart maker,29,400,3,,"Sitelinks, Top stories, Thumbnail, Image pack",visme.co,133.33333333333334
35309,canva brochure maker,25,100,24,,"Adwords top, Sitelinks, People also ask, Video",visme.co,4.166666666666667
35311,icon maker for youtube,25,100,39,,"Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Knowledge panel",visme.co,2.5641025641025643
35327,vaporwave background maker,27,200,9,,"Video, Image pack",visme.co,22.22222222222222
35358,quotation maker free,27,150,11,,"Adwords top, Sitelinks, Image pack, People also ask, Video",visme.co,13.636363636363637
35361,t chart maker,32,250,7,,"People also ask, Image pack",visme.co,35.714285714285715
35367,decision tree maker excel,26,150,9,,"Top stories, Thumbnail, People also ask, Image pack, Adwords bottom, Sitelinks",visme.co,16.666666666666668
35370,point graph maker,29,200,34,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video",visme.co,5.882352941176471
35372,fb banner maker,26,150,38,,"People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,3.9473684210526314
35402,free facebook covers maker,19,250,35,Image pack,"People also ask, Image pack, Top stories, Thumbnail",visme.co,7.142857142857143
35403,index card maker,20,300,37,Image pack,"Shopping results, Thumbnail, People also ask, Sitelinks, Top stories, Image pack",visme.co,8.108108108108109
35414,schedule maker freeware,21,400,17,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack",visme.co,23.529411764705884
35468,free fb banner maker,26,100,39,,"Featured snippet, Thumbnail, People also ask, Top stories, Video",visme.co,2.5641025641025643
35470,professional quote maker,28,150,8,,"Image pack, Video",visme.co,18.75
35480,event program maker,27,150,12,,"Adwords top, Sitelinks, Video",visme.co,12.5
35510,free wedding slideshow maker,27,100,6,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,16.666666666666668
35548,100 picture collage maker,27,100,22,,"Top stories, Thumbnail, Image pack, People also ask",visme.co,4.545454545454546
35584,map maker name,26,500,5,,"Featured snippet, Thumbnail, People also ask, Top stories",visme.co,100.0
35622,restaurant menus maker,24,500,33,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,15.151515151515152
35632,birthday slideshow maker,29,150,21,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Knowledge panel",visme.co,7.142857142857143
35667,custom birthday card maker,28,100,26,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Shopping results",visme.co,3.8461538461538463
35683,report card maker,35,600,5,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Knowledge panel",visme.co,120.0
35688,facebook banner maker,32,3000,35,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Video",visme.co,85.71428571428571
35709,business card maker near me,31,200,30,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,6.666666666666667
35732,population pyramid maker,30,150,2,,"Top stories, Thumbnail, People also ask, Image pack",visme.co,75.0
35748,amazing maker,29,150,6,,"Top stories, Thumbnail, Video, Image pack",visme.co,25.0
35766,instagram quote maker,36,600,10,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",visme.co,60.0
35792,program maker,35,600,8,,"Top stories, Thumbnail, People also ask",visme.co,75.0
35803,profile pic maker for youtube,32,200,22,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,9.090909090909092
35805,printable sign maker online free,36,400,36,,"Sitelinks, Video, Adwords bottom",visme.co,11.11111111111111
35843,gaming banner maker,30,100,14,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,7.142857142857143
35865,poster maker app,36,1000,35,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Shopping results, Knowledge panel",visme.co,28.571428571428573
35873,workout schedule maker,21,150,12,Image pack,"Sitelinks, People also ask, Image pack, Video",visme.co,12.5
35886,schedule maker for work,31,100,37,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",visme.co,2.7027027027027026
35889,cover maker online,34,200,31,,"People also ask, Top stories, Thumbnail",visme.co,6.451612903225806
35933,youtube profile picture maker,36,2700,28,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",visme.co,96.42857142857143
35977,free commercial maker,33,150,19,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",visme.co,7.894736842105263
35980,title card maker,26,250,34,Image pack,"People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,7.352941176470588
35997,photo quote maker,23,150,23,Image pack,"Sitelinks, People also ask, Image pack, Top stories, Thumbnail",visme.co,6.521739130434782
36002,historical timeline maker,24,150,38,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,3.9473684210526314
36013,youtube icon maker,33,1800,31,,"Sitelinks, Top stories, Thumbnail, People also ask, Video, Knowledge panel",visme.co,58.064516129032256
36016,song cover maker,35,200,13,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack",visme.co,15.384615384615385
36019,free e cards maker,32,100,31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,3.225806451612903
36029,certificate maker free,27,250,26,Image pack,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,9.615384615384615
36060,agenda maker,35,200,15,,"Top stories, Thumbnail, Knowledge panel",visme.co,13.333333333333334
36081,birthday invitation maker,41,1000,39,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Shopping results, Knowledge panel",visme.co,25.641025641025642
36098,free twitch banner maker,47,450,17,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,26.470588235294116
36123,free graphic organizer maker,33,100,24,,"Image pack, People also ask, Video",visme.co,4.166666666666667
36133,fast food maker,35,150,3,,"Top stories, Thumbnail, Video",visme.co,50.0
36137,wedding slideshow maker,38,300,6,,"Adwords top, Sitelinks, People also ask, Video, Image pack, Adwords bottom",visme.co,50.0
36167,catalogue maker,40,450,23,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",visme.co,19.565217391304348
36169,profile pic maker youtube,35,150,27,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",visme.co,5.555555555555555
36217,youtube end screen maker,40,300,4,,"People also ask, Video, Image pack",visme.co,75.0
36220,quote picture maker,30,300,34,Image pack,"Sitelinks, People also ask, Image pack, Video",visme.co,8.823529411764707
36234,fortnite profile picture maker,35,100,22,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack, People also ask",visme.co,4.545454545454546
36253,free online printable menu maker,29,350,34,Image pack,"Adwords top, Sitelinks, Video, Image pack",visme.co,10.294117647058824
36276,birthday card maker free,30,300,33,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,9.090909090909092
36292,video title maker,37,150,39,,"Adwords top, Sitelinks, People also ask, Video, Image pack",visme.co,3.8461538461538463
36306,line of best fit graph maker,41,250,8,,"People also ask, Video",visme.co,31.25
36370,free video ad maker,59,500,13,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",visme.co,38.46153846153846
36371,profile picture maker youtube,39,200,22,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack, Video",visme.co,9.090909090909092
36375,profile pictures maker for facebook,39,200,40,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,5.0
36386,quotes wallpaper maker,27,150,40,Image pack,"Sitelinks, People also ask, Image pack, Video, Thumbnail",visme.co,3.75
36396,online tab maker,42,200,16,,Sitelinks,visme.co,12.5
36417,schedule maker app,41,800,39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,20.512820512820515
36443,free venn diagram maker,29,150,38,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,3.9473684210526314
36449,free facebook banners maker,37,100,40,,"People also ask, Image pack, Top stories, Thumbnail",visme.co,2.5
36474,fake diploma maker free,37,100,22,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,4.545454545454546
36477,online choice maker,37,100,31,,Sitelinks,visme.co,3.225806451612903
36483,free wedding invitation maker,43,400,31,,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail, Shopping results",visme.co,12.903225806451612
36487,modern city map maker,42,150,1,,"Top stories, Thumbnail, Image pack",visme.co,150.0
36504,timeline makers,28,150,37,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,4.054054054054054
36565,tier chart maker,41,200,9,,"Sitelinks, Top stories, Thumbnail, People also ask",visme.co,22.22222222222222
36572,simple timeline maker,33,200,35,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,5.714285714285714
36573,cover photos maker,30,200,40,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,5.0
36598,online birthday invitation maker,40,150,31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,4.838709677419355
36602,free advertisement maker,41,150,27,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,5.555555555555555
36620,x and y axis graph maker,41,150,34,,"People also ask, Image pack, Top stories, Thumbnail",visme.co,4.411764705882353
36628,visual quote maker,35,350,36,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,9.722222222222221
36648,team schedule maker,44,350,17,,"Adwords top, Sitelinks, People also ask, Image pack",visme.co,20.58823529411765
36670,youtube name maker,45,250,21,,"People also ask, Top stories, Thumbnail",visme.co,11.904761904761905
36700,online birthday invitations maker,40,100,35,,"Adwords top, Sitelinks, People also ask, Video, Image pack, Thumbnail, Adwords bottom, Shopping results",visme.co,2.857142857142857
36718,inspirational quotes maker,34,250,33,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,7.575757575757576
36732,achievement maker,41,100,5,,"Top stories, Thumbnail, Image pack",visme.co,20.0
36741,free birthday card maker,36,350,23,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,15.217391304347826
36749,best slideshow maker online,42,150,35,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack, Adwords bottom",visme.co,4.285714285714286
36754,save the date maker,43,200,32,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,6.25
36799,easiest slideshow maker,39,100,33,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom",visme.co,3.0303030303030303
36841,channel icon maker,30,400,27,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,14.814814814814815
36842,circle icon maker,51,350,33,,"Sitelinks, People also ask, Video, Image pack",visme.co,10.606060606060606
36849,wedding invitations makers,43,150,33,,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,4.545454545454546
36891,advertisement maker,53,1000,31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",visme.co,32.25806451612903
36894,poster maker apps free,44,150,36,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",visme.co,4.166666666666667
36920,free printable catalog maker,43,100,12,,"Adwords top, Sitelinks, People also ask, Image pack, Video, Adwords bottom",visme.co,8.333333333333334
36931,organizational chart maker free download,34,150,37,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video, Adwords bottom",visme.co,4.054054054054054
36950,birthday invitations maker,46,400,39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Shopping results, Knowledge panel",visme.co,10.256410256410257
36960,concept map maker free,39,300,21,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,14.285714285714286
37000,free presentation makers,40,450,24,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,18.75
37031,free sign maker software,45,100,34,,"People also ask, Sitelinks, Image pack, Video",visme.co,2.9411764705882355
37047,number line graph maker,34,100,15,Image pack,"People also ask, Top stories, Thumbnail, Image pack",visme.co,6.666666666666667
37057,hex map maker,51,2200,25,,"Sitelinks, Top stories, Thumbnail, Knowledge panel",visme.co,88.0
37066,birthday card maker with photo,46,150,35,,"Adwords top, Sitelinks, Image pack, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,4.285714285714286
37082,gaming profile picture maker,50,200,26,,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,7.6923076923076925
37083,picture outline maker,45,100,28,,"Sitelinks, People also ask, Video, Image pack",visme.co,3.5714285714285716
37095,text post maker,46,150,38,,"Sitelinks, People also ask, Top stories, Thumbnail, Video",visme.co,3.9473684210526314
37120,free card maker software,45,100,39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,2.5641025641025643
37121,banner maker software,48,300,24,,"People also ask, Sitelinks, Top stories, Thumbnail, Video, Adwords bottom, Shopping results, Knowledge panel",visme.co,12.5
37130,logo animation maker online free,50,200,15,,"Adwords top, Sitelinks, Top stories, Thumbnail",visme.co,13.333333333333334
37134,cute list maker,52,250,16,,"Sitelinks, Image pack, People also ask",visme.co,15.625
37149,animated presentation maker,40,250,24,Image pack,"Adwords top, Sitelinks, Thumbnail, Video, People also ask, Image pack, Adwords bottom",visme.co,10.416666666666666
37164,restaurants menu maker,42,450,33,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack",visme.co,13.636363636363637
37169,best log maker,51,300,1,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom",visme.co,300.0
37193,oc maker,89,6000,31,,"Sitelinks, Top stories, Thumbnail, People also ask",visme.co,193.5483870967742
37234,rotating schedule maker,53,250,35,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,7.142857142857143
37237,movie cover maker,48,150,10,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",visme.co,15.0
37252,html5 maker,48,150,23,,"Sitelinks, Top stories, Thumbnail",visme.co,6.521739130434782
37283,free wallpaper maker,39,150,15,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,10.0
37291,bubble chart maker,54,350,4,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",visme.co,87.5
37298,fb cover maker,44,300,37,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,8.108108108108109
37310,best online slideshow maker,50,200,29,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack",visme.co,6.896551724137931
37316,quote maker free,39,150,34,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,4.411764705882353
37338,cartoon makers free,54,350,39,,"Top stories, Thumbnail, People also ask, Image pack",visme.co,8.974358974358974
37347,online outline maker,48,100,24,,People also ask,visme.co,4.166666666666667
37356,easy brochure maker,38,100,28,Image pack,"People also ask, Top stories, Thumbnail, Image pack",visme.co,3.5714285714285716
37367,profile picture maker for youtube,50,150,17,,"Adwords top, Sitelinks, People also ask, Video",visme.co,8.823529411764707
37402,animation maker free download,54,450,24,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",visme.co,18.75
37403,flash cards maker,33,450,39,Image pack,"Shopping results, Thumbnail, Sitelinks, People also ask, Top stories, Image pack, Video",visme.co,11.538461538461538
37416,maker monthly,52,200,24,,"Sitelinks, Top stories, Thumbnail",visme.co,8.333333333333334
37420,commercial maker free,51,150,18,,"Adwords top, Sitelinks, Video, People also ask",visme.co,8.333333333333334
37424,youtube overlay maker,52,250,7,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",visme.co,35.714285714285715
37432,twitter cover photo maker,53,200,15,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,13.333333333333334
37434,online quote maker,47,350,24,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,14.583333333333334
37439,aesthetic maker,50,1600,21,,"People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,76.19047619047619
37440,photomaker,48,150,19,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,7.894736842105263
37460,card maker app,51,250,24,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",visme.co,10.416666666666666
37461,diploma maker,58,450,30,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,15.0
37464,animation maker download,50,100,28,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom",visme.co,3.5714285714285716
37482,canvas flyer maker,56,450,33,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,13.636363636363637
37540,resumemaker software,52,150,3,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Top stories, Image pack, Adwords bottom",visme.co,50.0
37544,video maker for youtube,57,500,31,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",visme.co,16.129032258064516
37546,ad maker free,52,200,27,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,7.407407407407407
37570,quote maker online,46,200,24,Image pack,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,8.333333333333334
37582,youtube watermark maker,57,250,22,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",visme.co,11.363636363636363
37589,pie chart maker online,42,100,24,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,4.166666666666667
37634,free facebook cover makers,46,250,40,Image pack,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",visme.co,6.25
37647,another name for a map maker,58,350,2,,"Featured snippet, People also ask",visme.co,175.0
37679,wiki maker,58,300,31,,"Adwords top, Sitelinks, People also ask, Video, Image pack",visme.co,9.67741935483871
37687,discord theme maker,62,600,1,,"Top stories, Thumbnail, People also ask",visme.co,600.0
37701,online ad maker,57,200,28,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",visme.co,7.142857142857143
37721,rank maker,56,200,8,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack",visme.co,25.0
37733,dot plot maker excel,55,150,3,,"Featured snippet, Thumbnail, Top stories, People also ask, Image pack, Video",visme.co,50.0
37739,shift schedule maker,58,250,37,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,6.756756756756757
37749,custom profile picture maker,57,200,31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",visme.co,6.451612903225806
37763,invitation makers,46,150,40,Image pack,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,3.75
37776,brochure maker apps,57,200,24,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Image pack",visme.co,8.333333333333334
37777,poster collage maker,56,150,21,,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail, Video, Adwords bottom, Shopping results",visme.co,7.142857142857143
37790,quote maker for instagram,54,150,10,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",visme.co,15.0
37806,maker channel,59,300,9,,"Top stories, Thumbnail, People also ask",visme.co,33.333333333333336
37861,free flashcard makers,52,500,34,Image pack,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,14.705882352941176
37891,free online stencil maker,58,150,26,,"Top stories, Thumbnail, Image pack",visme.co,5.769230769230769
37938,cover maker,35,2000,29,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",visme.co,68.96551724137932
37988,double line graph maker,52,150,23,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video, Adwords bottom",visme.co,6.521739130434782
38039,quotes image maker,48,100,23,Image pack,"Sitelinks, Top stories, Thumbnail, Image pack, People also ask",visme.co,4.3478260869565215
38079,maker professional,59,100,10,,Sitelinks,visme.co,10.0
38131,gift certificate maker,46,3500,37,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Top stories, Knowledge panel",visme.co,94.5945945945946
38139,chartmaker,65,600,27,,"Top stories, Thumbnail",visme.co,22.22222222222222
38207,myschedulemaker,52,150,3,Image pack,"People also ask, Image pack",visme.co,50.0
38220,free online quote maker,58,450,25,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,18.0
